-10,-9,-8,-7,-6,-5,-4,-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10
8.117647058823529,8.117647058823529,8.117647058823529,8.117647058823529,8.117647058823529,8.117647058823529,8.117647058823529,8.117647058823529,8.117647058823529,8.117647058823529,8.117647058823529,8.117647058823529,8.117647058823529,8.117647058823529,8.117647058823529,8.117647058823529,8.117647058823529,8.117647058823529,8.117647058823529,8.117647058823529,8.117647058823529
8.470588235294118,8.470588235294118,8.470588235294118,8.470588235294118,8.470588235294118,8.470588235294118,8.470588235294118,8.470588235294118,8.470588235294118,8.470588235294118,8.470588235294118,8.470588235294118,8.470588235294118,8.470588235294118,8.470588235294118,8.470588235294118,8.470588235294118,8.470588235294118,8.470588235294118,8.470588235294118,8.470588235294118
8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707,8.823529411764707
9.176470588235292,9.176470588235292,9.176470588235292,9.176470588235292,9.176470588235292,9.176470588235292,9.176470588235292,9.176470588235292,9.176470588235292,9.176470588235292,9.176470588235292,9.176470588235292,9.176470588235292,9.176470588235292,9.176470588235292,9.176470588235292,9.176470588235292,9.176470588235292,9.176470588235292,9.176470588235292,9.176470588235292
9.529411764705882,9.529411764705882,9.529411764705882,9.529411764705882,9.529411764705882,9.529411764705882,9.529411764705882,9.529411764705882,9.529411764705882,9.529411764705882,9.529411764705882,9.529411764705882,9.529411764705882,9.529411764705882,9.529411764705882,9.529411764705882,9.529411764705882,9.529411764705882,9.529411764705882,9.529411764705882,9.529411764705882
9.882352941176473,9.882352941176473,9.882352941176473,9.882352941176473,9.882352941176473,9.882352941176473,9.882352941176473,9.882352941176473,9.882352941176473,9.882352941176473,9.882352941176473,9.882352941176473,9.882352941176473,9.882352941176473,9.882352941176473,9.882352941176473,9.882352941176473,9.882352941176473,9.882352941176473,9.882352941176473,9.882352941176473
10.388211724705885,10.388211724705885,10.388211724705885,10.388211724705885,10.388211724705885,10.388211724705885,10.388211724705885,10.388211724705885,10.388211724705885,10.388211724705885,10.388211724705885,10.388211724705885,10.388211724705885,10.388211724705885,10.388211724705885,10.388211724705885,10.388211724705885,10.388211724705885,10.388211724705885,10.388211724705885,10.388211724705885
10.970529311764707,10.970529311764707,10.970529311764707,10.970529311764707,10.970529311764707,10.970529311764707,10.970529311764707,10.970529311764707,10.970529311764707,10.970529311764707,10.970529311764707,10.970529311764707,10.970529311764707,10.970529311764707,10.970529311764707,10.970529311764707,10.970529311764707,10.970529311764707,10.970529311764707,10.970529311764707,10.970529311764707
11.55284689882353,11.55284689882353,11.55284689882353,11.55284689882353,11.55284689882353,11.55284689882353,11.55284689882353,11.55284689882353,11.55284689882353,11.55284689882353,11.55284689882353,11.55284689882353,11.55284689882353,11.55284689882353,11.55284689882353,11.55284689882353,11.55284689882353,11.55284689882353,11.55284689882353,11.55284689882353,11.55284689882353
12.135164485882353,12.135164485882353,12.135164485882353,12.135164485882353,12.135164485882353,12.135164485882353,12.135164485882353,12.135164485882353,12.135164485882353,12.135164485882353,12.135164485882353,12.135164485882353,12.135164485882353,12.135164485882353,12.135164485882353,12.135164485882353,12.135164485882353,12.135164485882353,12.135164485882353,12.135164485882353,12.135164485882353
12.717482072941175,12.717482072941175,12.717482072941175,12.717482072941175,12.717482072941175,12.717482072941175,12.717482072941175,12.717482072941175,12.717482072941175,12.717482072941175,12.717482072941175,12.717482072941175,12.717482072941175,12.717482072941175,12.717482072941175,12.717482072941175,12.717482072941175,12.717482072941175,12.717482072941175,12.717482072941175,12.717482072941175
13.29979966,13.29979966,13.29979966,13.29979966,13.29979966,13.29979966,13.29979966,13.29979966,13.29979966,13.29979966,13.29979966,13.29979966,13.29979966,13.29979966,13.29979966,13.29979966,13.29979966,13.29979966,13.29979966,13.29979966,13.29979966
13.882117247058826,13.882117247058826,13.882117247058826,13.882117247058826,13.882117247058826,13.882117247058826,13.882117247058826,13.882117247058826,13.882117247058826,13.882117247058826,13.882117247058826,13.882117247058826,13.882117247058826,13.882117247058826,13.882117247058826,13.882117247058826,13.882117247058826,13.882117247058826,13.882117247058826,13.882117247058826,13.882117247058826
14.464434834117649,14.464434834117649,14.464434834117649,14.464434834117649,14.464434834117649,14.464434834117649,14.464434834117649,14.464434834117649,14.464434834117649,14.464434834117649,14.464434834117649,14.464434834117649,14.464434834117649,14.464434834117649,14.464434834117649,14.464434834117649,14.464434834117649,14.464434834117649,14.464434834117649,14.464434834117649,14.464434834117649
15.046752421176468,15.046752421176468,15.046752421176468,15.046752421176468,15.046752421176468,15.046752421176468,15.046752421176468,15.046752421176468,15.046752421176468,15.046752421176468,15.046752421176468,15.046752421176468,15.046752421176468,15.046752421176468,15.046752421176468,15.046752421176468,15.046752421176468,15.046752421176468,15.046752421176468,15.046752421176468,15.046752421176468
15.629070008235294,15.629070008235294,15.629070008235294,15.629070008235294,15.629070008235294,15.629070008235294,15.629070008235294,15.629070008235294,15.629070008235294,15.629070008235294,15.629070008235294,15.629070008235294,15.629070008235294,15.629070008235294,15.629070008235294,15.629070008235294,15.629070008235294,15.629070008235294,15.629070008235294,15.629070008235294,15.629070008235294
16.21138759529412,16.21138759529412,16.21138759529412,16.21138759529412,16.21138759529412,16.21138759529412,16.21138759529412,16.21138759529412,16.21138759529412,16.21138759529412,16.21138759529412,16.21138759529412,16.21138759529412,16.21138759529412,16.21138759529412,16.21138759529412,16.21138759529412,16.21138759529412,16.21138759529412,16.21138759529412,16.21138759529412
16.79370518235294,16.79370518235294,16.79370518235294,16.79370518235294,16.79370518235294,16.79370518235294,16.79370518235294,16.79370518235294,16.79370518235294,16.79370518235294,16.79370518235294,16.79370518235294,16.79370518235294,16.79370518235294,16.79370518235294,16.79370518235294,16.79370518235294,16.79370518235294,16.79370518235294,16.79370518235294,16.79370518235294
17.37602276941176,17.37602276941176,17.37602276941176,17.37602276941176,17.37602276941176,17.37602276941176,17.37602276941176,17.37602276941176,17.37602276941176,17.37602276941176,17.37602276941176,17.37602276941176,17.37602276941176,17.37602276941176,17.37602276941176,17.37602276941176,17.37602276941176,17.37602276941176,17.37602276941176,17.37602276941176,17.37602276941176
17.958340356470586,17.958340356470586,17.958340356470586,17.958340356470586,17.958340356470586,17.958340356470586,17.958340356470586,17.958340356470586,17.958340356470586,17.958340356470586,17.958340356470586,17.958340356470586,17.958340356470586,17.958340356470586,17.958340356470586,17.958340356470586,17.958340356470586,17.958340356470586,17.958340356470586,17.958340356470586,17.958340356470586
18.99027175917648,18.99027175917648,18.99027175917648,18.99027175917648,18.99027175917648,18.99027175917648,18.99027175917648,18.99027175917648,18.99027175917648,18.99027175917648,18.99027175917648,18.99027175917648,18.99027175917648,18.99027175917648,18.99027175917648,18.99027175917648,18.99027175917648,18.99027175917648,18.99027175917648,18.99027175917648,18.99027175917648
20.47181697752941,20.47181697752941,20.47181697752941,20.47181697752941,20.47181697752941,20.47181697752941,20.47181697752941,20.47181697752941,20.47181697752941,20.47181697752941,20.47181697752941,20.47181697752941,20.47181697752941,20.47181697752941,20.47181697752941,20.47181697752941,20.47181697752941,20.47181697752941,20.47181697752941,20.47181697752941,20.47181697752941
21.95336219588235,21.95336219588235,21.95336219588235,21.95336219588235,21.95336219588235,21.95336219588235,21.95336219588235,21.95336219588235,21.95336219588235,21.95336219588235,21.95336219588235,21.95336219588235,21.95336219588235,21.95336219588235,21.95336219588235,21.95336219588235,21.95336219588235,21.95336219588235,21.95336219588235,21.95336219588235,21.95336219588235
23.434907414235298,23.434907414235298,23.434907414235298,23.434907414235298,23.434907414235298,23.434907414235298,23.434907414235298,23.434907414235298,23.434907414235298,23.434907414235298,23.434907414235298,23.434907414235298,23.434907414235298,23.434907414235298,23.434907414235298,23.434907414235298,23.434907414235298,23.434907414235298,23.434907414235298,23.434907414235298,23.434907414235298
24.916452632588243,24.916452632588243,24.916452632588243,24.916452632588243,24.916452632588243,24.916452632588243,24.916452632588243,24.916452632588243,24.916452632588243,24.916452632588243,24.916452632588243,24.916452632588243,24.916452632588243,24.916452632588243,24.916452632588243,24.916452632588243,24.916452632588243,24.916452632588243,24.916452632588243,24.916452632588243,24.916452632588243
26.39799785094118,26.39799785094118,26.39799785094118,26.39799785094118,26.39799785094118,26.39799785094118,26.39799785094118,26.39799785094118,26.39799785094118,26.39799785094118,26.39799785094118,26.39799785094118,26.39799785094118,26.39799785094118,26.39799785094118,26.39799785094118,26.39799785094118,26.39799785094118,26.39799785094118,26.39799785094118,26.39799785094118
27.879543069294115,27.879543069294115,27.879543069294115,27.879543069294115,27.879543069294115,27.879543069294115,27.879543069294115,27.879543069294115,27.879543069294115,27.879543069294115,27.879543069294115,27.879543069294115,27.879543069294115,27.879543069294115,27.879543069294115,27.879543069294115,27.879543069294115,27.879543069294115,27.879543069294115,27.879543069294115,27.879543069294115
29.36108828764706,29.36108828764706,29.36108828764706,29.36108828764706,29.36108828764706,29.36108828764706,29.36108828764706,29.36108828764706,29.36108828764706,29.36108828764706,29.36108828764706,29.36108828764706,29.36108828764706,29.36108828764706,29.36108828764706,29.36108828764706,29.36108828764706,29.36108828764706,29.36108828764706,29.36108828764706,29.36108828764706
30.84263350600001,30.84263350600001,30.84263350600001,30.84263350600001,30.84263350600001,30.84263350600001,30.84263350600001,30.84263350600001,30.84263350600001,30.84263350600001,30.84263350600001,30.84263350600001,30.84263350600001,30.84263350600001,30.84263350600001,30.84263350600001,30.84263350600001,30.84263350600001,30.84263350600001,30.84263350600001,30.84263350600001
32.32417872435295,32.32417872435295,32.32417872435295,32.32417872435295,32.32417872435295,32.32417872435295,32.32417872435295,32.32417872435295,32.32417872435295,32.32417872435295,32.32417872435295,32.32417872435295,32.32417872435295,32.32417872435295,32.32417872435295,32.32417872435295,32.32417872435295,32.32417872435295,32.32417872435295,32.32417872435295,32.32417872435295
33.80572394270588,33.80572394270588,33.80572394270588,33.80572394270588,33.80572394270588,33.80572394270588,33.80572394270588,33.80572394270588,33.80572394270588,33.80572394270588,33.80572394270588,33.80572394270588,33.80572394270588,33.80572394270588,33.80572394270588,33.80572394270588,33.80572394270588,33.80572394270588,33.80572394270588,33.80572394270588,33.80572394270588
35.28726916105883,35.28726916105883,35.28726916105883,35.28726916105883,35.28726916105883,35.28726916105883,35.28726916105883,35.28726916105883,35.28726916105883,35.28726916105883,35.28726916105883,35.28726916105883,35.28726916105883,35.28726916105883,35.28726916105883,35.28726916105883,35.28726916105883,35.28726916105883,35.28726916105883,35.28726916105883,35.28726916105883
36.76881437941177,36.76881437941177,36.76881437941177,36.76881437941177,36.76881437941177,36.76881437941177,36.76881437941177,36.76881437941177,36.76881437941177,36.76881437941177,36.76881437941177,36.76881437941177,36.76881437941177,36.76881437941177,36.76881437941177,36.76881437941177,36.76881437941177,36.76881437941177,36.76881437941177,36.76881437941177,36.76881437941177
38.25035959776472,38.25035959776472,38.25035959776472,38.25035959776472,38.25035959776472,38.25035959776472,38.25035959776472,38.25035959776472,38.25035959776472,38.25035959776472,38.25035959776472,38.25035959776472,38.25035959776472,38.25035959776472,38.25035959776472,38.25035959776472,38.25035959776472,38.25035959776472,38.25035959776472,38.25035959776472,38.25035959776472
39.57141804929412,39.57141804929412,39.57141804929412,39.57141804929412,39.57141804929412,39.57141804929412,39.57141804929412,39.57141804929412,39.57141804929412,39.57141804929412,39.57141804929412,39.57141804929412,39.57141804929412,39.57141804929412,39.57141804929412,39.57141804929412,39.57141804929412,39.57141804929412,39.57141804929412,39.57141804929412,39.57141804929412
40.57150296717647,40.57150296717647,40.57150296717647,40.57150296717647,40.57150296717647,40.57150296717647,40.57150296717647,40.57150296717647,40.57150296717647,40.57150296717647,40.57150296717647,40.57150296717647,40.57150296717647,40.57150296717647,40.57150296717647,40.57150296717647,40.57150296717647,40.57150296717647,40.57150296717647,40.57150296717647,40.57150296717647
41.571587885058825,41.571587885058825,41.571587885058825,41.571587885058825,41.571587885058825,41.571587885058825,41.571587885058825,41.571587885058825,41.571587885058825,41.571587885058825,41.571587885058825,41.571587885058825,41.571587885058825,41.571587885058825,41.571587885058825,41.571587885058825,41.571587885058825,41.571587885058825,41.571587885058825,41.571587885058825,41.571587885058825
42.57167280294118,42.57167280294118,42.57167280294118,42.57167280294118,42.57167280294118,42.57167280294118,42.57167280294118,42.57167280294118,42.57167280294118,42.57167280294118,42.57167280294118,42.57167280294118,42.57167280294118,42.57167280294118,42.57167280294118,42.57167280294118,42.57167280294118,42.57167280294118,42.57167280294118,42.57167280294118,42.57167280294118
43.57175772082353,43.57175772082353,43.57175772082353,43.57175772082353,43.57175772082353,43.57175772082353,43.57175772082353,43.57175772082353,43.57175772082353,43.57175772082353,43.57175772082353,43.57175772082353,43.57175772082353,43.57175772082353,43.57175772082353,43.57175772082353,43.57175772082353,43.57175772082353,43.57175772082353,43.57175772082353,43.57175772082353
44.57184263870588,44.57184263870588,44.57184263870588,44.57184263870588,44.57184263870588,44.57184263870588,44.57184263870588,44.57184263870588,44.57184263870588,44.57184263870588,44.57184263870588,44.57184263870588,44.57184263870588,44.57184263870588,44.57184263870588,44.57184263870588,44.57184263870588,44.57184263870588,44.57184263870588,44.57184263870588,44.57184263870588
45.57192755658824,45.57192755658824,45.57192755658824,45.57192755658824,45.57192755658824,45.57192755658824,45.57192755658824,45.57192755658824,45.57192755658824,45.57192755658824,45.57192755658824,45.57192755658824,45.57192755658824,45.57192755658824,45.57192755658824,45.57192755658824,45.57192755658824,45.57192755658824,45.57192755658824,45.57192755658824,45.57192755658824
46.57201247447059,46.57201247447059,46.57201247447059,46.57201247447059,46.57201247447059,46.57201247447059,46.57201247447059,46.57201247447059,46.57201247447059,46.57201247447059,46.57201247447059,46.57201247447059,46.57201247447059,46.57201247447059,46.57201247447059,46.57201247447059,46.57201247447059,46.57201247447059,46.57201247447059,46.57201247447059,46.57201247447059
47.57209739235294,47.57209739235294,47.57209739235294,47.57209739235294,47.57209739235294,47.57209739235294,47.57209739235294,47.57209739235294,47.57209739235294,47.57209739235294,47.57209739235294,47.57209739235294,47.57209739235294,47.57209739235294,47.57209739235294,47.57209739235294,47.57209739235294,47.57209739235294,47.57209739235294,47.57209739235294,47.57209739235294
48.57218231023528,48.57218231023528,48.57218231023528,48.57218231023528,48.57218231023528,48.57218231023528,48.57218231023528,48.57218231023528,48.57218231023528,48.57218231023528,48.57218231023528,48.57218231023528,48.57218231023528,48.57218231023528,48.57218231023528,48.57218231023528,48.57218231023528,48.57218231023528,48.57218231023528,48.57218231023528,48.57218231023528
49.572267228117646,49.572267228117646,49.572267228117646,49.572267228117646,49.572267228117646,49.572267228117646,49.572267228117646,49.572267228117646,49.572267228117646,49.572267228117646,49.572267228117646,49.572267228117646,49.572267228117646,49.572267228117646,49.572267228117646,49.572267228117646,49.572267228117646,49.572267228117646,49.572267228117646,49.572267228117646,49.572267228117646
50.572352146,50.572352146,50.572352146,50.572352146,50.572352146,50.572352146,50.572352146,50.572352146,50.572352146,50.572352146,50.572352146,50.572352146,50.572352146,50.572352146,50.572352146,50.572352146,50.572352146,50.572352146,50.572352146,50.572352146,50.572352146
51.57243706388235,51.57243706388235,51.57243706388235,51.57243706388235,51.57243706388235,51.57243706388235,51.57243706388235,51.57243706388235,51.57243706388235,51.57243706388235,51.57243706388235,51.57243706388235,51.57243706388235,51.57243706388235,51.57243706388235,51.57243706388235,51.57243706388235,51.57243706388235,51.57243706388235,51.57243706388235,51.57243706388235
52.57252198176471,52.57252198176471,52.57252198176471,52.57252198176471,52.57252198176471,52.57252198176471,52.57252198176471,52.57252198176471,52.57252198176471,52.57252198176471,52.57252198176471,52.57252198176471,52.57252198176471,52.57252198176471,52.57252198176471,52.57252198176471,52.57252198176471,52.57252198176471,52.57252198176471,52.57252198176471,52.57252198176471
53.51169520329412,53.51169520329412,53.51169520329412,53.51169520329412,53.51169520329412,53.51169520329412,53.51169520329412,53.51169520329412,53.51169520329412,53.51169520329412,53.51169520329412,53.51169520329412,53.51169520329412,53.51169520329412,53.51169520329412,53.51169520329412,53.51169520329412,53.51169520329412,53.51169520329412,53.51169520329412,53.51169520329412
54.14630994305882,54.14630994305882,54.14630994305882,54.14630994305882,54.14630994305882,54.14630994305882,54.14630994305882,54.14630994305882,54.14630994305882,54.14630994305882,54.14630994305882,54.14630994305882,54.14630994305882,54.14630994305882,54.14630994305882,54.14630994305882,54.14630994305882,54.14630994305882,54.14630994305882,54.14630994305882,54.14630994305882
54.780924682823525,54.780924682823525,54.780924682823525,54.780924682823525,54.780924682823525,54.780924682823525,54.780924682823525,54.780924682823525,54.780924682823525,54.780924682823525,54.780924682823525,54.780924682823525,54.780924682823525,54.780924682823525,54.780924682823525,54.780924682823525,54.780924682823525,54.780924682823525,54.780924682823525,54.780924682823525,54.780924682823525
55.41553942258823,55.41553942258823,55.41553942258823,55.41553942258823,55.41553942258823,55.41553942258823,55.41553942258823,55.41553942258823,55.41553942258823,55.41553942258823,55.41553942258823,55.41553942258823,55.41553942258823,55.41553942258823,55.41553942258823,55.41553942258823,55.41553942258823,55.41553942258823,55.41553942258823,55.41553942258823,55.41553942258823
56.05015416235294,56.05015416235294,56.05015416235294,56.05015416235294,56.05015416235294,56.05015416235294,56.05015416235294,56.05015416235294,56.05015416235294,56.05015416235294,56.05015416235294,56.05015416235294,56.05015416235294,56.05015416235294,56.05015416235294,56.05015416235294,56.05015416235294,56.05015416235294,56.05015416235294,56.05015416235294,56.05015416235294
56.684768902117646,56.684768902117646,56.684768902117646,56.684768902117646,56.684768902117646,56.684768902117646,56.684768902117646,56.684768902117646,56.684768902117646,56.684768902117646,56.684768902117646,56.684768902117646,56.684768902117646,56.684768902117646,56.684768902117646,56.684768902117646,56.684768902117646,56.684768902117646,56.684768902117646,56.684768902117646,56.684768902117646
57.31938364188235,57.31938364188235,57.31938364188235,57.31938364188235,57.31938364188235,57.31938364188235,57.31938364188235,57.31938364188235,57.31938364188235,57.31938364188235,57.31938364188235,57.31938364188235,57.31938364188235,57.31938364188235,57.31938364188235,57.31938364188235,57.31938364188235,57.31938364188235,57.31938364188235,57.31938364188235,57.31938364188235
57.95399838164706,57.95399838164706,57.95399838164706,57.95399838164706,57.95399838164706,57.95399838164706,57.95399838164706,57.95399838164706,57.95399838164706,57.95399838164706,57.95399838164706,57.95399838164706,57.95399838164706,57.95399838164706,57.95399838164706,57.95399838164706,57.95399838164706,57.95399838164706,57.95399838164706,57.95399838164706,57.95399838164706
58.58861312141177,58.58861312141177,58.58861312141177,58.58861312141177,58.58861312141177,58.58861312141177,58.58861312141177,58.58861312141177,58.58861312141177,58.58861312141177,58.58861312141177,58.58861312141177,58.58861312141177,58.58861312141177,58.58861312141177,58.58861312141177,58.58861312141177,58.58861312141177,58.58861312141177,58.58861312141177,58.58861312141177
59.22322786117647,59.22322786117647,59.22322786117647,59.22322786117647,59.22322786117647,59.22322786117647,59.22322786117647,59.22322786117647,59.22322786117647,59.22322786117647,59.22322786117647,59.22322786117647,59.22322786117647,59.22322786117647,59.22322786117647,59.22322786117647,59.22322786117647,59.22322786117647,59.22322786117647,59.22322786117647,59.22322786117647
59.857842600941176,59.857842600941176,59.857842600941176,59.857842600941176,59.857842600941176,59.857842600941176,59.857842600941176,59.857842600941176,59.857842600941176,59.857842600941176,59.857842600941176,59.857842600941176,59.857842600941176,59.857842600941176,59.857842600941176,59.857842600941176,59.857842600941176,59.857842600941176,59.857842600941176,59.857842600941176,59.857842600941176
60.49245734070588,60.49245734070588,60.49245734070588,60.49245734070588,60.49245734070588,60.49245734070588,60.49245734070588,60.49245734070588,60.49245734070588,60.49245734070588,60.49245734070588,60.49245734070588,60.49245734070588,60.49245734070588,60.49245734070588,60.49245734070588,60.49245734070588,60.49245734070588,60.49245734070588,60.49245734070588,60.49245734070588
